"participant","condsFile","order","trial","nTrip","totalListTime","meanListTime","totalShelfTime","meanShelfTime","totalTime","totalCorrect","meanCorrect","meanCorBefInc","totalInCorrect","meanIncorrect","maxCorrect","maxIncorrect","totalClickeds","meanclickeds","meanMU","datetime","Gender","Parent_reported_age","Grade","Ethnicity","Race","screen_use_days","screen_use_hour","screen_purpose","colorblindness","screen_age_started","intervention","languages","birthday.x","birthday.y","age","date","months","days","agebin"
37,"oneShot3.2","D",3,1,3.2062694998458,3.2062694998458,2.60366999916732,2.60366999916732,5.80993949901313,0,0,0,0,0,0,0,0,0,0,"2/16/2024 11:15:08","Male",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","none","0","my child does not use a touchscreen device","No","4","No","no","10/25/2018","10/25/18",5.3,"2/16/24",63,22,"54.0-64.0"
37,"oneShotClosing","D",1,1,1.45312090031803,1.45312090031803,11.026208799798,11.026208799798,12.4793297001161,3,3,0,7,7,3,7,10,10,-4,"2/16/2024 11:15:08","Male",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","none","0","my child does not use a touchscreen device","No","4","No","no","10/25/2018","10/25/18",5.3,"2/16/24",63,22,"54.0-64.0"
38,"longDelay","B",1,7,30.3404484200291,4.33434977428988,66.4974649781361,9.49963785401945,96.8379133981653,7,1,0.714285714285714,8,1.14285714285714,3,7,15,2.14285714285714,-0.142857142857143,"2/16/2024 12:00:14","Female",5,"Not in school","Not Hispanic or Latino","White","1-2 days","0-1 hour","playing games, reading books","No","4","No","No","1/31/2019","01/31/19",5.1,"2/16/24",60,16,"54.0-64.0"
38,"longDelay","B",2,1,4.65734154032543,4.65734154032543,20.408760080114,20.408760080114,25.0661016204394,9,9,7,1,1,9,1,10,10,8,"2/16/2024 12:00:14","Female",5,"Not in school","Not Hispanic or Latino","White","1-2 days","0-1 hour","playing games, reading books","No","4","No","No","1/31/2019","01/31/19",5.1,"2/16/24",60,16,"54.0-64.0"
38,"longDelay","B",3,2,7.07193672051653,3.53596836025827,34.0220442190766,17.0110221095383,41.0939809395932,6,3,1,14,7,5,9,20,10,-4,"2/16/2024 12:00:14","Female",5,"Not in school","Not Hispanic or Latino","White","1-2 days","0-1 hour","playing games, reading books","No","4","No","No","1/31/2019","01/31/19",5.1,"2/16/24",60,16,"54.0-64.0"
38,"longDelayClosing","B",1,1,4.68585304031149,4.68585304031149,14.5952224195935,14.5952224195935,19.281075459905,8,8,6,2,2,8,2,10,10,6,"2/16/2024 12:00:14","Female",5,"Not in school","Not Hispanic or Latino","White","1-2 days","0-1 hour","playing games, reading books","No","4","No","No","1/31/2019","01/31/19",5.1,"2/16/24",60,16,"54.0-64.0"
38,"noDelay","B",1,3,35.6171103399247,11.8723701133082,68.9653509203345,22.9884503067782,104.582461260259,7,2.33333333333333,2.33333333333333,4,1.33333333333333,4,2,11,3.66666666666667,1,"2/16/2024 12:00:14","Female",5,"Not in school","Not Hispanic or Latino","White","1-2 days","0-1 hour","playing games, reading books","No","4","No","No","1/31/2019","01/31/19",5.1,"2/16/24",60,16,"54.0-64.0"
38,"noDelay","B",2,9,24.2740500764921,2.69711667516579,55.52273205854,6.16919245094889,79.7967821350321,6,0.666666666666667,0.666666666666667,1,0.111111111111111,1,1,7,0.777777777777778,0.555555555555556,"2/16/2024 12:00:14","Female",5,"Not in school","Not Hispanic or Latino","White","1-2 days","0-1 hour","playing games, reading books","No","4","No","No","1/31/2019","01/31/19",5.1,"2/16/24",60,16,"54.0-64.0"
38,"noDelay","B",3,8,29.9299710178748,3.74124637723435,48.3329807394184,6.0416225924273,78.2629517572932,6,0.75,0.75,1,0.125,1,1,7,0.875,0.625,"2/16/2024 12:00:14","Female",5,"Not in school","Not Hispanic or Latino","White","1-2 days","0-1 hour","playing games, reading books","No","4","No","No","1/31/2019","01/31/19",5.1,"2/16/24",60,16,"54.0-64.0"
38,"noDelayClosing","B",1,1,3.73091838043183,3.73091838043183,36.9712918191217,36.9712918191217,40.7022101995535,6,6,1,4,4,6,4,10,10,2,"2/16/2024 12:00:14","Female",5,"Not in school","Not Hispanic or Latino","White","1-2 days","0-1 hour","playing games, reading books","No","4","No","No","1/31/2019","01/31/19",5.1,"2/16/24",60,16,"54.0-64.0"
38,"oneShot3.2","B",1,1,1.77144068060443,1.77144068060443,13.887665619608,13.887665619608,15.6591063002124,6,6,0,4,4,6,4,10,10,2,"2/16/2024 12:00:14","Female",5,"Not in school","Not Hispanic or Latino","White","1-2 days","0-1 hour","playing games, reading books","No","4","No","No","1/31/2019","01/31/19",5.1,"2/16/24",60,16,"54.0-64.0"
38,"oneShot3.2","B",2,1,2.7292214804329,2.7292214804329,17.5387700195424,17.5387700195424,20.2679914999753,5,5,0,5,5,5,5,10,10,0,"2/16/2024 12:00:14","Female",5,"Not in school","Not Hispanic or Latino","White","1-2 days","0-1 hour","playing games, reading books","No","4","No","No","1/31/2019","01/31/19",5.1,"2/16/24",60,16,"54.0-64.0"
38,"oneShot3.2","B",3,1,5.58467687992379,5.58467687992379,21.4261813191697,21.4261813191697,27.0108581990935,8,8,7,2,2,8,2,10,10,6,"2/16/2024 12:00:14","Female",5,"Not in school","Not Hispanic or Latino","White","1-2 days","0-1 hour","playing games, reading books","No","4","No","No","1/31/2019","01/31/19",5.1,"2/16/24",60,16,"54.0-64.0"
38,"oneShotClosing","B",1,1,2.59623508015648,2.59623508015648,14.8917096196674,14.8917096196674,17.4879446998239,6,6,3,4,4,6,4,10,10,2,"2/16/2024 12:00:14","Female",5,"Not in school","Not Hispanic or Latino","White","1-2 days","0-1 hour","playing games, reading books","No","4","No","No","1/31/2019","01/31/19",5.1,"2/16/24",60,16,"54.0-64.0"
39,"longDelay","D",1,5,37.2645291108638,7.45290582217276,93.0124310823157,18.6024862164631,130.27696019318,6,1.2,1.2,2,0.4,2,1,8,1.6,0.8,"2/16/2024 12:29:32","Female",4,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","0-1 hour","watching videos","No","3","Yes, speech","No","6/23/2019","6/23/19",4.6,"2/16/24",55,24,"54.0-64.0"
39,"longDelay","D",2,8,46.8477797503583,5.85597246879479,69.5773213338107,8.69716516672634,116.425101084169,6,0.75,0.75,1,0.125,1,1,7,0.875,0.625,"2/16/2024 12:29:32","Female",4,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","0-1 hour","watching videos","No","3","Yes, speech","No","6/23/2019","6/23/19",4.6,"2/16/24",55,24,"54.0-64.0"
39,"longDelay","D",3,7,37.6949894698337,5.38499849569052,48.4519798019901,6.9217114002843,86.1469692718238,6,0.857142857142857,0.857142857142857,1,0.142857142857143,1,1,7,1,0.714285714285714,"2/16/2024 12:29:32","Female",4,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","0-1 hour","watching videos","No","3","Yes, speech","No","6/23/2019","6/23/19",4.6,"2/16/24",55,24,"54.0-64.0"
39,"longDelayClosing","D",1,1,8.85838608955964,8.85838608955964,53.9442670103163,53.9442670103163,62.8026530998759,4,4,2,6,6,4,6,10,10,-2,"2/16/2024 12:29:32","Female",4,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","0-1 hour","watching videos","No","3","Yes, speech","No","6/23/2019","6/23/19",4.6,"2/16/24",55,24,"54.0-64.0"
39,"noDelay","D",1,6,24.4872551010922,4.08120918351536,47.2398029216565,7.87330048694275,71.7270580227487,6,1,1,0,0,1,0,6,1,1,"2/16/2024 12:29:32","Female",4,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","0-1 hour","watching videos","No","3","Yes, speech","No","6/23/2019","6/23/19",4.6,"2/16/24",55,24,"54.0-64.0"
39,"noDelay","D",2,3,25.3491681809537,8.44972272698457,75.3096188507043,25.1032062835681,100.658787031658,7,2.33333333333333,1.66666666666667,3,1,3,3,10,3.33333333333333,1.33333333333333,"2/16/2024 12:29:32","Female",4,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","0-1 hour","watching videos","No","3","Yes, speech","No","6/23/2019","6/23/19",4.6,"2/16/24",55,24,"54.0-64.0"
39,"noDelay","D",3,2,16.9971893304028,8.49859466520138,38.5311193317175,19.2655596658587,55.5283086621203,6,3,1.5,4,2,5,4,10,5,1,"2/16/2024 12:29:32","Female",4,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","0-1 hour","watching videos","No","3","Yes, speech","No","6/23/2019","6/23/19",4.6,"2/16/24",55,24,"54.0-64.0"
39,"noDelayClosing","D",1,1,12.9909118800424,12.9909118800424,43.3219095105305,43.3219095105305,56.3128213905729,4,4,3,6,6,4,6,10,10,-2,"2/16/2024 12:29:32","Female",4,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","0-1 hour","watching videos","No","3","Yes, speech","No","6/23/2019","6/23/19",4.6,"2/16/24",55,24,"54.0-64.0"
39,"oneShot3.2","D",1,1,5.21634668065235,5.21634668065235,12.781222130172,12.781222130172,17.9975688108243,3,3,1,3,3,3,3,6,6,0,"2/16/2024 12:29:32","Female",4,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","0-1 hour","watching videos","No","3","Yes, speech","No","6/23/2019","6/23/19",4.6,"2/16/24",55,24,"54.0-64.0"
39,"oneShot3.2","D",2,1,7.90820018015802,7.90820018015802,39.3133300198242,39.3133300198242,47.2215301999822,4,4,1,6,6,4,6,10,10,-2,"2/16/2024 12:29:32","Female",4,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","0-1 hour","watching videos","No","3","Yes, speech","No","6/23/2019","6/23/19",4.6,"2/16/24",55,24,"54.0-64.0"
39,"oneShot3.2","D",3,1,2.73139357985929,2.73139357985929,10.2275824202225,10.2275824202225,12.9589760000817,1,1,1,0,0,1,0,1,1,1,"2/16/2024 12:29:32","Female",4,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","0-1 hour","watching videos","No","3","Yes, speech","No","6/23/2019","6/23/19",4.6,"2/16/24",55,24,"54.0-64.0"
39,"oneShotClosing","D",1,1,10.3400388802402,10.3400388802402,18.414563620463,18.414563620463,28.7546025007032,8,8,3,2,2,8,2,10,10,6,"2/16/2024 12:29:32","Female",4,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","0-1 hour","watching videos","No","3","Yes, speech","No","6/23/2019","6/23/19",4.6,"2/16/24",55,24,"54.0-64.0"
40,"longDelay","B",1,6,18.7400318891741,3.12333864819569,30.4923488995992,5.08205814993319,49.2323807887733,6,1,1,0,0,1,0,6,1,1,"2/16/2024 13:13:53","Female",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","everyday","1-2 hours","playing games, watching videos","No","3","No","No","10/29/2018","10/29/18",5.3,"2/16/24",63,18,"54.0-64.0"
40,"longDelay","B",2,1,8.24662542995065,8.24662542995065,26.0282620298676,26.0282620298676,34.2748874598183,7,7,3,3,3,7,3,10,10,4,"2/16/2024 13:13:53","Female",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","everyday","1-2 hours","playing games, watching videos","No","3","No","No","10/29/2018","10/29/18",5.3,"2/16/24",63,18,"54.0-64.0"
40,"longDelay","B",3,5,17.4577195690945,3.4915439138189,41.566476370208,8.31329527404159,59.0241959393024,9,1.8,1.2,4,0.8,6,4,13,2.6,1,"2/16/2024 13:13:53","Female",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","everyday","1-2 hours","playing games, watching videos","No","3","No","No","10/29/2018","10/29/18",5.3,"2/16/24",63,18,"54.0-64.0"
40,"longDelayClosing","B",1,1,5.70482713077217,5.70482713077217,11.7810675404035,11.7810675404035,17.4858946711756,5,5,1,5,5,5,5,10,10,0,"2/16/2024 13:13:53","Female",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","everyday","1-2 hours","playing games, watching videos","No","3","No","No","10/29/2018","10/29/18",5.3,"2/16/24",63,18,"54.0-64.0"
40,"noDelay","B",1,8,21.5695881983265,2.69619852479082,39.0434636902064,4.8804329612758,60.6130518885329,6,0.75,0.625,1,0.125,1,1,7,0.875,0.625,"2/16/2024 13:13:53","Female",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","everyday","1-2 hours","playing games, watching videos","No","3","No","No","10/29/2018","10/29/18",5.3,"2/16/24",63,18,"54.0-64.0"
40,"noDelay","B",2,8,37.3214549878612,4.66518187348265,31.8216341100633,3.97770426375791,69.1430890979245,6,0.75,0.625,2,0.25,1,1,8,1,0.5,"2/16/2024 13:13:53","Female",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","everyday","1-2 hours","playing games, watching videos","No","3","No","No","10/29/2018","10/29/18",5.3,"2/16/24",63,18,"54.0-64.0"
40,"noDelay","B",3,4,13.7906945189461,3.44767362973653,37.7356942393817,9.43392355984543,51.5263887583278,6,1.5,1.5,1,0.25,2,1,7,1.75,1.25,"2/16/2024 13:13:53","Female",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","everyday","1-2 hours","playing games, watching videos","No","3","No","No","10/29/2018","10/29/18",5.3,"2/16/24",63,18,"54.0-64.0"
40,"noDelayClosing","B",1,1,7.99150025937706,7.99150025937706,20.6847237399779,20.6847237399779,28.676223999355,4,4,1,6,6,4,6,10,10,-2,"2/16/2024 13:13:53","Female",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","everyday","1-2 hours","playing games, watching videos","No","3","No","No","10/29/2018","10/29/18",5.3,"2/16/24",63,18,"54.0-64.0"
40,"oneShot3.2","B",1,1,11.7028555599973,11.7028555599973,24.8557537696324,24.8557537696324,36.5586093296297,6,6,4,2,2,6,2,8,8,4,"2/16/2024 13:13:53","Female",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","everyday","1-2 hours","playing games, watching videos","No","3","No","No","10/29/2018","10/29/18",5.3,"2/16/24",63,18,"54.0-64.0"
40,"oneShot3.2","B",2,1,7.36516816029325,7.36516816029325,7.9834133698605,7.9834133698605,15.3485815301538,2,2,2,0,0,2,0,2,2,2,"2/16/2024 13:13:53","Female",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","everyday","1-2 hours","playing games, watching videos","No","3","No","No","10/29/2018","10/29/18",5.3,"2/16/24",63,18,"54.0-64.0"
40,"oneShot3.2","B",3,1,8.03336445987225,8.03336445987225,21.2336980700493,21.2336980700493,29.2670625299215,9,9,9,1,1,9,1,10,10,8,"2/16/2024 13:13:53","Female",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","everyday","1-2 hours","playing games, watching videos","No","3","No","No","10/29/2018","10/29/18",5.3,"2/16/24",63,18,"54.0-64.0"
40,"oneShotClosing","B",1,1,4.31758885970339,4.31758885970339,16.3331816401333,16.3331816401333,20.6507704998367,5,5,2,5,5,5,5,10,10,0,"2/16/2024 13:13:53","Female",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","everyday","1-2 hours","playing games, watching videos","No","3","No","No","10/29/2018","10/29/18",5.3,"2/16/24",63,18,"54.0-64.0"
41,"longDelay","D",1,3,18.6300957491621,6.21003191638738,34.5927756601013,11.5309252200338,53.2228714092635,7,2.33333333333333,2.33333333333333,0,0,3,0,7,2.33333333333333,2.33333333333333,"2/16/2024 13:50:34","Male",6,"Kindergarten","Not Hispanic or Latino","White","3-4 days","0-1 hour","playing games, reading books, Schoolwork ","Yes","3","No","No","11/6/2017","11/6/17",6.2,"2/16/24",75,10,"74.1-83.99"
41,"longDelay","D",2,3,13.9752032496035,4.65840108320117,35.3591788392514,11.7863929464171,49.3343820888549,7,2.33333333333333,2.33333333333333,0,0,3,0,7,2.33333333333333,2.33333333333333,"2/16/2024 13:50:34","Male",6,"Kindergarten","Not Hispanic or Latino","White","3-4 days","0-1 hour","playing games, reading books, Schoolwork ","Yes","3","No","No","11/6/2017","11/6/17",6.2,"2/16/24",75,10,"74.1-83.99"
41,"longDelay","D",3,2,13.262769269757,6.63138463487849,18.1822936595418,9.09114682977088,31.4450629292987,6,3,3,0,0,3,0,6,3,3,"2/16/2024 13:50:34","Male",6,"Kindergarten","Not Hispanic or Latino","White","3-4 days","0-1 hour","playing games, reading books, Schoolwork ","Yes","3","No","No","11/6/2017","11/6/17",6.2,"2/16/24",75,10,"74.1-83.99"
41,"longDelayClosing","D",1,1,5.5870406893082,5.5870406893082,46.9165886100382,46.9165886100382,52.5036292993464,9,9,6,1,1,9,1,10,10,8,"2/16/2024 13:50:34","Male",6,"Kindergarten","Not Hispanic or Latino","White","3-4 days","0-1 hour","playing games, reading books, Schoolwork ","Yes","3","No","No","11/6/2017","11/6/17",6.2,"2/16/24",75,10,"74.1-83.99"
41,"noDelay","D",1,2,9.26493151998147,4.63246575999074,17.2444298705086,8.62221493525431,26.5093613904901,6,3,3,0,0,3,0,6,3,3,"2/16/2024 13:50:34","Male",6,"Kindergarten","Not Hispanic or Latino","White","3-4 days","0-1 hour","playing games, reading books, Schoolwork ","Yes","3","No","No","11/6/2017","11/6/17",6.2,"2/16/24",75,10,"74.1-83.99"
41,"noDelay","D",2,2,7.69670603005216,3.84835301502608,18.778623580467,9.38931179023348,26.4753296105191,6,3,3,0,0,3,0,6,3,3,"2/16/2024 13:50:34","Male",6,"Kindergarten","Not Hispanic or Latino","White","3-4 days","0-1 hour","playing games, reading books, Schoolwork ","Yes","3","No","No","11/6/2017","11/6/17",6.2,"2/16/24",75,10,"74.1-83.99"
41,"noDelay","D",3,2,12.0529721295461,6.02648606477305,25.5601792791858,12.7800896395929,37.6131514087319,6,3,3,0,0,3,0,6,3,3,"2/16/2024 13:50:34","Male",6,"Kindergarten","Not Hispanic or Latino","White","3-4 days","0-1 hour","playing games, reading books, Schoolwork ","Yes","3","No","No","11/6/2017","11/6/17",6.2,"2/16/24",75,10,"74.1-83.99"
41,"noDelayClosing","D",1,1,8.05501437978819,8.05501437978819,32.2217585104518,32.2217585104518,40.27677289024,5,5,4,5,5,5,5,10,10,0,"2/16/2024 13:50:34","Male",6,"Kindergarten","Not Hispanic or Latino","White","3-4 days","0-1 hour","playing games, reading books, Schoolwork ","Yes","3","No","No","11/6/2017","11/6/17",6.2,"2/16/24",75,10,"74.1-83.99"
41,"oneShot3.2","D",1,1,5.0821145796217,5.0821145796217,11.7496801097877,11.7496801097877,16.8317946894094,4,4,4,0,0,4,0,4,4,4,"2/16/2024 13:50:34","Male",6,"Kindergarten","Not Hispanic or Latino","White","3-4 days","0-1 hour","playing games, reading books, Schoolwork ","Yes","3","No","No","11/6/2017","11/6/17",6.2,"2/16/24",75,10,"74.1-83.99"
41,"oneShot3.2","D",2,1,4.84968968015164,4.84968968015164,12.8914162199944,12.8914162199944,17.7411059001461,3,3,3,0,0,3,0,3,3,3,"2/16/2024 13:50:34","Male",6,"Kindergarten","Not Hispanic or Latino","White","3-4 days","0-1 hour","playing games, reading books, Schoolwork ","Yes","3","No","No","11/6/2017","11/6/17",6.2,"2/16/24",75,10,"74.1-83.99"
41,"oneShot3.2","D",3,1,4.06349708046764,4.06349708046764,9.19039672007784,9.19039672007784,13.2538938005455,3,3,3,0,0,3,0,3,3,3,"2/16/2024 13:50:34","Male",6,"Kindergarten","Not Hispanic or Latino","White","3-4 days","0-1 hour","playing games, reading books, Schoolwork ","Yes","3","No","No","11/6/2017","11/6/17",6.2,"2/16/24",75,10,"74.1-83.99"
41,"oneShotClosing","D",1,1,3.6827426799573,3.6827426799573,22.8727675303817,22.8727675303817,26.555510210339,5,5,3,5,5,5,5,10,10,0,"2/16/2024 13:50:34","Male",6,"Kindergarten","Not Hispanic or Latino","White","3-4 days","0-1 hour","playing games, reading books, Schoolwork ","Yes","3","No","No","11/6/2017","11/6/17",6.2,"2/16/24",75,10,"74.1-83.99"
42,"longDelay","B",1,4,23.5593993500806,5.88984983752016,30.592286250554,7.64807156263851,54.1516856006347,6,1.5,1.5,1,0.25,3,1,7,1.75,1.25,"2/16/2024 14:19:43","Male",5,"Kindergarten","Not Hispanic or Latino","Black or African American, White","1-2 days","0-1 hour","playing games, reading books","No","3","No","No","10/20/2018","10/20/18",5.3,"2/16/24",63,27,"54.0-64.0"
42,"longDelay","B",2,4,41.9799270494841,10.494981762371,58.8722276501358,14.7180569125339,100.85215469962,7,1.75,1.25,6,1.5,4,6,13,3.25,0.25,"2/16/2024 14:19:43","Male",5,"Kindergarten","Not Hispanic or Latino","Black or African American, White","1-2 days","0-1 hour","playing games, reading books","No","3","No","No","10/20/2018","10/20/18",5.3,"2/16/24",63,27,"54.0-64.0"
42,"longDelay","B",3,3,20.2257381998934,6.7419127332978,40.7228713496588,13.5742904498863,60.9486095495522,6,2,2,1,0.333333333333333,4,1,7,2.33333333333333,1.66666666666667,"2/16/2024 14:19:43","Male",5,"Kindergarten","Not Hispanic or Latino","Black or African American, White","1-2 days","0-1 hour","playing games, reading books","No","3","No","No","10/20/2018","10/20/18",5.3,"2/16/24",63,27,"54.0-64.0"
42,"longDelayClosing","B",1,1,2.13180284993723,2.13180284993723,12.8482583495788,12.8482583495788,14.9800611995161,6,6,4,4,4,6,4,10,10,2,"2/16/2024 14:19:43","Male",5,"Kindergarten","Not Hispanic or Latino","Black or African American, White","1-2 days","0-1 hour","playing games, reading books","No","3","No","No","10/20/2018","10/20/18",5.3,"2/16/24",63,27,"54.0-64.0"
42,"noDelay","B",1,4,28.0845453008078,7.02113632520195,55.2348589510657,13.8087147377664,83.3194042518735,6,1.5,1.5,0,0,3,0,6,1.5,1.5,"2/16/2024 14:19:43","Male",5,"Kindergarten","Not Hispanic or Latino","Black or African American, White","1-2 days","0-1 hour","playing games, reading books","No","3","No","No","10/20/2018","10/20/18",5.3,"2/16/24",63,27,"54.0-64.0"
42,"noDelay","B",2,4,18.9488534997217,4.73721337493043,46.1155548505485,11.5288887126371,65.0644083502702,6,1.5,1.5,0,0,3,0,6,1.5,1.5,"2/16/2024 14:19:43","Male",5,"Kindergarten","Not Hispanic or Latino","Black or African American, White","1-2 days","0-1 hour","playing games, reading books","No","3","No","No","10/20/2018","10/20/18",5.3,"2/16/24",63,27,"54.0-64.0"
42,"noDelay","B",3,3,12.2057050014846,4.0685683338282,30.398441049736,10.1328136832453,42.6041460512206,6,2,2,0,0,3,0,6,2,2,"2/16/2024 14:19:43","Male",5,"Kindergarten","Not Hispanic or Latino","Black or African American, White","1-2 days","0-1 hour","playing games, reading books","No","3","No","No","10/20/2018","10/20/18",5.3,"2/16/24",63,27,"54.0-64.0"
42,"noDelayClosing","B",1,1,3.21389379957691,3.21389379957691,25.784728450235,25.784728450235,28.9986222498119,5,5,1,5,5,5,5,10,10,0,"2/16/2024 14:19:43","Male",5,"Kindergarten","Not Hispanic or Latino","Black or African American, White","1-2 days","0-1 hour","playing games, reading books","No","3","No","No","10/20/2018","10/20/18",5.3,"2/16/24",63,27,"54.0-64.0"
42,"oneShot3.2","B",1,1,6.5230022999458,6.5230022999458,2.72750810021535,2.72750810021535,9.25051040016115,1,1,1,0,0,1,0,1,1,1,"2/16/2024 14:19:43","Male",5,"Kindergarten","Not Hispanic or Latino","Black or African American, White","1-2 days","0-1 hour","playing games, reading books","No","3","No","No","10/20/2018","10/20/18",5.3,"2/16/24",63,27,"54.0-64.0"
